5,1,478
4,1222
12,2145
17,4755
2,4994,407
6,4995,412
1,4997
14,4998,252
15,4999
1,4999
19,4999,419
4,4999
4,4999
3,4999
12,4999
16,4999
17,4999
17,4999
5,4999
6,4999
